Index,TemperatureC,Dew PointC,Humidity,Sea Level PressurehPa,VisibilityKm,WindDirDegrees,energyConsumption,Date
5777,28.9,13.9,40.0,1010.9,16.1,0.0,52.1769,2012-08-28 18:00:00
5778,26.7,14.4,47.0,1011.3,16.1,0.0,44.8421,2012-08-28 19:00:00
5779,21.7,16.7,73.0,1012.1,16.1,0.0,40.7579666667,2012-08-28 20:00:00
5780,20.0,17.2,84.0,1012.5,16.1,0.0,34.6735,2012-08-28 21:00:00
5781,20.6,17.2,81.0,1012.8,16.1,0.0,31.0061,2012-08-28 22:00:00
5782,19.4,16.7,84.0,1013.0,16.1,0.0,27.3387,2012-08-28 23:00:00
5783,18.9,16.7,87.0,1013.1,16.1,0.0,26.92195,2012-08-29 00:00:00
5784,18.3,16.1,87.0,1012.8,16.1,0.0,27.25535,2012-08-29 01:00:00
5785,19.4,15.0,76.0,1012.9,16.1,350.0,27.3387,2012-08-29 02:00:00
5786,19.4,15.0,76.0,1012.9,16.1,360.0,27.42205,2012-08-29 03:00:00
5787,18.9,14.4,75.0,1012.9,16.1,10.0,28.0055,2012-08-29 04:00:00
5788,18.3,13.9,75.0,1013.5,16.1,10.0,35.507,2012-08-29 05:00:00
5789,17.8,13.9,78.0,1014.3,16.1,0.0,44.75875,2012-08-29 06:00:00
5790,20.0,14.4,70.0,1015.1,16.1,350.0,55.92765,2012-08-29 07:00:00
5791,21.7,15.0,66.0,1015.3,16.1,30.0,59.42835,2012-08-29 08:00:00
5792,23.3,15.6,62.0,1015.8,16.1,0.0,65.0127583333,2012-08-29 09:00:00
5793,23.9,15.6,60.0,1016.1,16.1,40.0,67.0964666667,2012-08-29 10:00:00
5794,25.0,15.6,56.0,1015.9,16.1,80.0,67.1798,2012-08-29 11:00:00
5795,25.6,13.9,48.0,1015.7,16.1,0.0,67.0964666667,2012-08-29 12:00:00
5796,26.1,13.9,47.0,1015.2,16.1,340.0,66.596375,2012-08-29 13:00:00
5797,26.7,13.3,43.0,1014.6,16.1,360.0,65.5128583333,2012-08-29 14:00:00
5798,27.8,13.3,41.0,1014.2,16.1,310.0,64.846075,2012-08-29 15:00:00
5799,27.8,12.8,39.0,1014.2,16.1,0.0,61.76215,2012-08-29 16:00:00
5800,26.7,13.3,43.0,1014.3,16.1,0.0,57.678,2012-08-29 17:00:00
5801,25.6,14.4,50.0,1014.4,16.1,0.0,51.42675,2012-08-29 18:00:00
5802,20.6,16.1,75.0,1014.9,16.1,0.0,44.5087,2012-08-29 19:00:00
5803,21.1,17.2,78.0,1015.7,16.1,0.0,41.5081,2012-08-29 20:00:00
5804,20.0,16.7,81.0,1016.0,16.1,0.0,36.5071916667,2012-08-29 21:00:00
5805,18.9,16.7,87.0,1016.3,16.1,0.0,32.5064,2012-08-29 22:00:00
5806,18.3,16.7,90.0,1016.5,16.1,0.0,28.25555,2012-08-29 23:00:00
5807,17.2,16.1,93.0,1016.9,14.5,0.0,28.3389,2012-08-30 00:00:00
5808,16.7,15.6,93.0,1016.8,12.9,0.0,28.3389,2012-08-30 01:00:00
5809,16.366666666666667,15.0,91.66666666666669,1016.8666666666668,7.900000000000001,0.0,28.25555,2012-08-30 02:00:00
5810,16.1,14.4,90.0,1017.1,16.1,0.0,28.58895,2012-08-30 03:00:00
5811,15.0,13.9,93.0,1017.6,16.1,0.0,28.839,2012-08-30 04:00:00
5812,15.0,13.9,93.0,1017.8,16.1,0.0,35.92375,2012-08-30 05:00:00
5813,14.133333333333333,13.1,93.66666666666669,1018.0666666666666,8.433333333333334,0.0,44.6754083333,2012-08-30 06:00:00
5814,17.8,15.0,84.0,1019.1,16.1,0.0,53.59385,2012-08-30 07:00:00
5815,21.1,14.4,65.0,1019.3,16.1,0.0,57.0112,2012-08-30 08:00:00
5816,23.3,13.3,53.0,1019.8,16.1,0.0,63.5124833333,2012-08-30 09:00:00
5817,25.0,12.8,47.0,1020.0,16.1,0.0,66.262975,2012-08-30 10:00:00
5818,26.1,12.2,42.0,1019.7,16.1,0.0,67.1798083333,2012-08-30 11:00:00
5819,27.2,12.8,41.0,1019.4,16.1,0.0,66.346325,2012-08-30 12:00:00
5820,28.3,12.2,37.0,1019.1,16.1,340.0,65.1794666667,2012-08-30 13:00:00
5821,28.9,12.8,37.0,1018.6,16.1,0.0,63.76255,2012-08-30 14:00:00
5822,28.9,12.2,35.0,1018.1,16.1,230.0,63.26245,2012-08-30 15:00:00
5823,29.4,11.7,33.0,1018.1,16.1,230.0,61.012,2012-08-30 16:00:00
5824,28.9,12.2,35.0,1018.0,16.1,220.0,57.26125,2012-08-30 17:00:00
5825,26.7,15.6,50.0,1018.2,16.1,0.0,50.8433,2012-08-30 18:00:00
5826,22.2,16.1,68.0,1018.2,16.1,0.0,43.75855,2012-08-30 19:00:00
5827,20.0,16.1,78.0,1018.7,16.1,0.0,40.6746166667,2012-08-30 20:00:00
5828,20.6,16.1,75.0,1018.9,16.1,0.0,35.59035,2012-08-30 21:00:00
5829,19.4,16.7,84.0,1018.9,16.1,0.0,32.75645,2012-08-30 22:00:00
5830,18.9,17.2,90.0,1018.7,14.5,0.0,29.58915,2012-08-30 23:00:00
5831,17.8,16.7,93.0,1018.7,8.0,0.0,29.58915,2012-08-31 00:00:00
5832,18.3,17.2,93.0,1018.4,6.4,0.0,29.58915,2012-08-31 01:00:00
5833,17.8,16.7,93.0,1018.2,4.8,0.0,29.6725,2012-08-31 02:00:00
5834,17.8,16.7,93.0,1017.9,4.8,0.0,29.42245,2012-08-31 03:00:00
5835,17.1,16.05,93.5,1018.15,4.0,0.0,30.08925,2012-08-31 04:00:00
5836,17.82857142857143,16.814285714285713,93.85714285714286,1018.2,4.585714285714286,0.0,37.8407833333,2012-08-31 05:00:00
5837,17.54285714285714,16.742857142857144,95.14285714285714,1018.3428571428572,2.0,0.0,46.3424,2012-08-31 06:00:00
5838,19.666666666666668,18.8,94.66666666666669,1018.5333333333332,3.0666666666666664,0.0,55.8443,2012-08-31 07:00:00
5839,21.9,20.05,89.0,1018.55,6.4,0.0,58.92825,2012-08-31 08:00:00
5840,26.1,21.7,77.0,1018.6,11.3,250.0,64.429325,2012-08-31 09:00:00
5841,28.3,21.1,65.0,1018.3,14.5,0.0,66.2629833333,2012-08-31 10:00:00
5842,30.6,19.4,51.0,1017.6,16.1,250.0,66.179625,2012-08-31 11:00:00
5843,31.7,15.6,38.0,1016.7,16.1,0.0,64.679375,2012-08-31 12:00:00
5844,32.8,13.9,32.0,1016.1,16.1,0.0,63.59585,2012-08-31 13:00:00
5845,33.3,12.8,29.0,1015.4,16.1,270.0,61.26205,2012-08-31 14:00:00
5846,32.8,13.3,30.0,1014.9,16.1,230.0,58.26145,2012-08-31 15:00:00
5847,32.8,12.8,29.0,1014.5,16.1,260.0,53.42715,2012-08-31 16:00:00
5848,32.2,12.8,30.0,1014.2,16.1,240.0,50.09315,2012-08-31 17:00:00
5849,30.0,13.9,37.0,1013.7,16.1,0.0,43.42515,2012-08-31 18:00:00
5850,26.1,15.0,50.0,1014.3,16.1,230.0,38.8409666667,2012-08-31 19:00:00
5851,23.3,16.1,64.0,1014.8,16.1,0.0,35.92375,2012-08-31 20:00:00
5852,22.2,16.7,71.0,1014.8,16.1,0.0,31.1728,2012-08-31 21:00:00
5853,22.8,16.7,68.0,1014.8,16.1,220.0,30.506,2012-08-31 22:00:00
5854,25.0,16.7,60.0,1014.8,16.1,230.0,30.08925,2012-08-31 23:00:00
5855,25.0,16.7,60.0,1014.9,16.1,240.0,27.08865,2012-09-01 00:00:00
5856,24.4,17.8,67.0,1014.5,16.1,230.0,25.75505,2012-09-01 01:00:00
5857,23.9,17.8,69.0,1014.4,16.1,230.0,25.92175,2012-09-01 02:00:00
5858,22.2,18.3,78.0,1014.6,16.1,0.0,26.1718,2012-09-01 03:00:00
5859,22.2,18.3,78.0,1014.7,16.1,0.0,25.92175,2012-09-01 04:00:00
5860,21.7,18.3,81.0,1015.0,16.1,0.0,27.42205,2012-09-01 05:00:00
5861,22.8,18.3,76.0,1015.7,14.5,0.0,33.75665,2012-09-01 06:00:00
5862,25.0,18.3,66.0,1015.9,16.1,0.0,37.09065,2012-09-01 07:00:00
5863,26.7,18.9,62.0,1016.0,16.1,320.0,38.674275,2012-09-01 08:00:00
5864,28.9,18.9,55.0,1016.1,16.1,0.0,44.8421,2012-09-01 09:00:00
5865,30.6,19.4,51.0,1016.4,16.1,350.0,45.5089,2012-09-01 10:00:00
5866,31.1,18.9,48.0,1016.3,16.1,340.0,44.8421,2012-09-01 11:00:00
5867,31.7,19.4,48.0,1016.0,16.1,350.0,44.09195,2012-09-01 12:00:00
5868,32.2,16.1,38.0,1015.9,16.1,330.0,42.4249666667,2012-09-01 13:00:00
5869,32.8,13.3,30.0,1015.4,16.1,0.0,37.8407916667,2012-09-01 14:00:00
5870,31.7,15.0,36.0,1015.1,16.1,310.0,36.25715,2012-09-01 15:00:00
5871,30.6,17.8,46.0,1015.0,16.1,20.0,36.42385,2012-09-01 16:00:00
5872,28.3,22.8,72.0,1015.0,16.1,0.0,35.8404,2012-09-01 17:00:00
5873,27.2,20.6,67.0,1015.1,16.1,0.0,32.42305,2012-09-01 18:00:00
5874,23.9,20.6,82.0,1015.8,16.1,0.0,27.92215,2012-09-01 19:00:00
5875,24.4,19.4,74.0,1016.4,16.1,0.0,27.6721,2012-09-01 20:00:00
5876,23.3,19.4,79.0,1017.0,16.1,110.0,25.75505,2012-09-01 21:00:00
5877,22.2,18.9,81.0,1016.6,14.5,0.0,25.92175,2012-09-01 22:00:00
5878,21.1,19.4,90.0,1017.2,9.7,0.0,26.0051,2012-09-01 23:00:00
5879,21.7,20.0,90.0,1017.4,6.4,0.0,25.92175,2012-09-02 00:00:00
5880,21.55,20.0,90.5,1017.5,4.4,0.0,25.8384,2012-09-02 01:00:00
5881,21.9,20.866666666666667,93.66666666666669,1017.2000000000002,4.533333333333334,0.0,25.75505,2012-09-02 02:00:00
5882,22.0,21.0,94.0,1017.0,3.2,0.0,25.92175,2012-09-02 03:00:00
5883,21.525,20.65,94.75,1016.85,2.1,0.0,26.08845,2012-09-02 04:00:00
5884,21.9,20.866666666666667,93.66666666666669,1017.2000000000002,4.0,0.0,26.8386,2012-09-02 05:00:00
5885,21.85,20.8,93.5,1017.35,3.6,0.0,29.6725,2012-09-02 06:00:00
5886,22.1,20.8,92.5,1017.5,3.6,0.0,28.75565,2012-09-02 07:00:00
5887,22.95,21.35,90.5,1017.6,6.4,50.0,30.3393,2012-09-02 08:00:00
5888,25.0,21.85,82.5,1017.8,12.9,100.0,32.75645,2012-09-02 09:00:00
5889,26.05,21.55,76.0,1017.8,13.7,45.0,34.5068,2012-09-02 10:00:00
5890,26.0,21.0,74.0,1017.8,15.3,105.0,33.6733,2012-09-02 11:00:00
5891,26.03333333333333,21.7,76.66666666666667,1017.6,13.433333333333332,0.0,31.8396,2012-09-02 12:00:00
5892,26.1,21.1,74.0,1017.7,12.9,0.0,31.6729,2012-09-02 13:00:00
5893,25.0,21.7,82.0,1017.2,9.7,0.0,31.42285,2012-09-02 14:00:00
5894,24.4,21.7,85.0,1016.5,6.4,100.0,31.0061,2012-09-02 15:00:00
5895,24.4,22.2,87.0,1016.1,6.4,0.0,29.3391,2012-09-02 16:00:00
5896,24.4,22.2,87.0,1016.3,9.7,0.0,29.08905,2012-09-02 17:00:00
5897,24.4,22.2,87.0,1016.6,8.0,0.0,28.58895,2012-09-02 18:00:00
5898,23.9,21.7,87.0,1016.8,9.7,0.0,28.92235,2012-09-02 19:00:00
5899,23.3,21.7,91.0,1017.7,8.0,0.0,28.92235,2012-09-02 20:00:00
5900,23.1,21.9,93.0,1017.9,8.566666666666666,0.0,27.172,2012-09-02 21:00:00
5901,23.3,21.1,87.0,1018.2,9.7,0.0,26.92195,2012-09-02 22:00:00
5902,22.8,21.1,90.0,1018.0,11.3,80.0,26.42185,2012-09-02 23:00:00
5903,22.9,20.8,87.5,1017.8,9.7,0.0,26.58855,2012-09-03 00:00:00
5904,22.8,21.1,90.0,1017.5,8.0,0.0,26.8386,2012-09-03 01:00:00
5905,22.8,21.7,93.0,1017.6,8.0,0.0,26.6719,2012-09-03 02:00:00
5906,22.8,21.7,93.0,1017.6,8.0,80.0,26.75525,2012-09-03 03:00:00
5907,22.933333333333334,21.9,93.66666666666669,1017.7,8.566666666666666,26.666666666666668,27.5054,2012-09-03 04:00:00
5908,23.3,21.7,91.0,1018.2,11.3,0.0,35.3403,2012-09-03 05:00:00
5909,23.3,21.7,91.0,1018.6,12.9,0.0,44.0086333333,2012-09-03 06:00:00
5910,23.3,21.7,91.0,1019.1,12.9,90.0,51.42675,2012-09-03 07:00:00
5911,23.95,21.85,88.0,1019.2,16.1,50.0,47.3426,2012-09-03 08:00:00
5912,23.9,21.7,87.0,1019.5,11.3,0.0,45.3422,2012-09-03 09:00:00
5913,24.5,21.85,85.5,1019.3,16.1,105.0,44.1753,2012-09-03 10:00:00
5914,23.1,22.066666666666663,93.66666666666669,1019.5,2.2666666666666666,113.33333333333331,43.3418,2012-09-03 11:00:00
5915,23.06,21.94,93.4,1019.34,3.28,38.0,42.75835,2012-09-03 12:00:00
5916,23.78,22.04,90.2,1019.22,4.48,18.0,42.75835,2012-09-03 13:00:00
5917,23.58,22.04,91.2,1019.02,6.5,96.0,41.92485,2012-09-03 14:00:00
5918,24.4,22.2,87.0,1018.5,16.1,90.0,42.0082,2012-09-03 15:00:00
5919,23.975,21.925,88.5,1018.5,14.9,102.5,41.6748,2012-09-03 16:00:00
5920,22.8,21.1,90.0,1018.4,11.3,90.0,41.0080083333,2012-09-03 17:00:00
5921,22.73333333333333,21.03333333333333,89.66666666666667,1018.0,9.133333333333333,100.0,38.2575416667,2012-09-03 18:00:00
5922,22.8,21.1,90.0,1017.8,14.5,0.0,35.42365,2012-09-03 19:00:00
5923,22.2,21.1,93.0,1018.0,16.1,100.0,33.3399,2012-09-03 20:00:00
5924,22.1,21.05,93.5,1018.05,16.1,100.0,30.42265,2012-09-03 21:00:00
5925,22.066666666666663,21.03333333333333,93.66666666666669,1018.0333333333332,15.033333333333331,60.0,29.5058,2012-09-03 22:00:00
5926,22.4,21.05,92.0,1017.75,14.5,0.0,26.25515,2012-09-03 23:00:00
5927,22.9,21.35,90.5,1017.75,14.5,0.0,25.8384,2012-09-04 00:00:00
5928,22.9,21.85,93.5,1017.4,15.3,0.0,25.75505,2012-09-04 01:00:00
5929,22.8,21.7,93.0,1016.7,16.1,100.0,25.92175,2012-09-04 02:00:00
5930,22.4125,21.2625,93.125,1016.6375,4.6,100.0,25.92175,2012-09-04 03:00:00
5931,22.05,21.025,93.75,1016.55,9.55,55.0,26.5052,2012-09-04 04:00:00
5932,22.2,21.1,93.0,1016.5,16.1,0.0,32.75645,2012-09-04 05:00:00
5933,22.05,21.025,93.75,1016.525,6.525,92.5,42.2583,2012-09-04 06:00:00
5934,22.45,21.925,96.75,1016.475,10.9,117.5,51.6768,2012-09-04 07:00:00
5935,23.9,22.2,90.0,1016.0,11.3,0.0,56.09435,2012-09-04 08:00:00
5936,25.3,23.15,88.0,1016.15,16.1,70.0,61.8455,2012-09-04 09:00:00
5937,26.03333333333333,23.3,84.66666666666667,1016.1333333333332,15.033333333333331,56.66666666666666,64.1792833333,2012-09-04 10:00:00
5938,26.03333333333333,23.633333333333336,86.66666666666667,1015.7,6.966666666666666,46.66666666666666,64.6793666667,2012-09-04 11:00:00
5939,25.33333333333333,22.933333333333334,87.0,1015.1333333333332,15.566666666666668,80.0,65.1794666667,2012-09-04 12:00:00
5940,23.9,22.2,90.0,1014.4,14.5,110.0,65.2628166667,2012-09-04 13:00:00
5941,23.3,22.2,93.0,1014.0,11.3,60.0,65.5128333333,2012-09-04 14:00:00
5942,23.98,22.16,90.0,1013.54,12.580000000000002,106.0,63.8459,2012-09-04 15:00:00
5943,24.8,23.15,90.5,1012.95,15.3,60.0,62.679,2012-09-04 16:00:00
5944,25.0,23.3,90.0,1012.4,9.7,140.0,58.09475,2012-09-04 17:00:00
5945,25.6,23.9,90.0,1011.9,3.2,140.0,50.25985,2012-09-04 18:00:00
5946,25.8,23.95,89.5,1011.6,6.4,130.0,43.8419,2012-09-04 19:00:00
5947,25.0,23.9,94.0,1011.8,9.7,0.0,41.1747083333,2012-09-04 20:00:00
5948,25.0,23.3,90.0,1011.7,9.7,0.0,35.6737,2012-09-04 21:00:00
5949,25.0,23.3,90.0,1011.3,8.0,0.0,31.8396,2012-09-04 22:00:00
5950,25.0,22.8,88.0,1011.1,11.3,180.0,28.0055,2012-09-04 23:00:00
5951,25.0,22.8,88.0,1010.7,14.5,190.0,28.42225,2012-09-05 00:00:00
5952,25.0,22.8,88.0,1010.2,14.5,0.0,28.42225,2012-09-05 01:00:00
5953,25.0,22.8,88.0,1009.8,14.5,0.0,28.6723,2012-09-05 02:00:00
5954,25.6,23.3,87.0,1009.8,14.5,0.0,28.839,2012-09-05 03:00:00
5955,25.6,23.3,87.0,1009.6,14.5,0.0,29.25575,2012-09-05 04:00:00
5956,26.03333333333333,23.1,83.33333333333333,1009.6666666666666,16.1,73.33333333333333,37.1739916667,2012-09-05 05:00:00
5957,26.03333333333333,23.1,83.33333333333333,1009.3666666666668,15.566666666666668,0.0,47.5093,2012-09-05 06:00:00
5958,26.1,22.8,82.0,1009.4,16.1,220.0,56.42775,2012-09-05 07:00:00
5959,26.35,22.9,81.0,1009.5,16.1,225.0,58.8449,2012-09-05 08:00:00
5960,27.2,22.8,77.0,1009.4,16.1,230.0,64.5960166667,2012-09-05 09:00:00
5961,27.8,22.8,74.0,1009.4,16.1,230.0,64.4293083333,2012-09-05 10:00:00
5962,28.45,23.15,73.0,1009.25,16.1,235.0,67.5965583333,2012-09-05 11:00:00
5963,29.2,23.4,70.5,1008.65,16.1,235.0,67.92995,2012-09-05 12:00:00
5964,27.433333333333334,23.3,78.33333333333333,1008.6333333333332,8.833333333333334,203.33333333333331,68.43005,2012-09-05 13:00:00
5965,26.7,23.3,81.0,1007.9,14.5,190.0,68.59675,2012-09-05 14:00:00
5966,26.7,23.3,81.0,1008.2,14.5,230.0,66.5130416667,2012-09-05 15:00:00
5967,,,,,,,63.929225,2012-09-05 16:00:00
5968,27.8,21.7,69.0,1008.9,16.1,10.0,59.26165,2012-09-05 17:00:00
5969,26.7,20.6,69.0,1009.5,16.1,350.0,51.59345,2012-09-05 18:00:00
5970,,,,,,,44.5087,2012-09-05 19:00:00
5971,22.8,20.6,87.0,1010.6,16.1,320.0,41.0080166667,2012-09-05 20:00:00
5972,22.2,20.0,87.0,1010.6,16.1,0.0,35.75705,2012-09-05 21:00:00
5973,20.6,19.4,93.0,1010.5,16.1,0.0,32.75645,2012-09-05 22:00:00
5974,20.0,18.9,93.0,1010.8,11.3,0.0,28.75565,2012-09-05 23:00:00
5975,19.4,18.3,93.0,1010.5,16.1,0.0,28.6723,2012-09-06 00:00:00
5976,19.4,18.3,93.0,1010.4,16.1,0.0,28.75565,2012-09-06 01:00:00
5977,18.9,17.8,93.0,1010.7,16.1,0.0,29.0057,2012-09-06 02:00:00
5978,18.1,17.066666666666666,93.66666666666669,1010.7000000000002,7.766666666666667,0.0,29.1724,2012-09-06 03:00:00
5979,18.9,17.8,93.0,1011.2,16.1,0.0,30.0059,2012-09-06 04:00:00
5980,18.9,17.8,93.0,1011.2,16.1,0.0,36.9239416667,2012-09-06 05:00:00
5981,18.9,17.8,93.0,1011.3,16.1,0.0,46.09235,2012-09-06 06:00:00
5982,20.6,18.9,90.0,1012.3,16.1,0.0,54.1773,2012-09-06 07:00:00
5983,22.2,19.4,84.0,1011.9,16.1,0.0,56.8445,2012-09-06 08:00:00
5984,24.4,19.4,74.0,1012.4,16.1,0.0,61.42875,2012-09-06 09:00:00
5985,25.6,18.3,64.0,1012.2,16.1,90.0,63.1791,2012-09-06 10:00:00
5986,24.4,19.4,74.0,1012.8,16.1,20.0,63.76255,2012-09-06 11:00:00
5987,25.0,19.4,71.0,1012.2,16.1,0.0,63.5124916667,2012-09-06 12:00:00
5988,25.0,20.0,74.0,1012.2,16.1,0.0,64.0125916667,2012-09-06 13:00:00
5989,25.6,19.4,68.0,1012.4,16.1,0.0,63.2624416667,2012-09-06 14:00:00
5990,25.6,20.0,71.0,1012.1,16.1,0.0,62.5123,2012-09-06 15:00:00
5991,25.6,20.6,74.0,1011.9,16.1,150.0,61.3454,2012-09-06 16:00:00
5992,26.1,21.7,77.0,1011.6,16.1,0.0,57.76135,2012-09-06 17:00:00
5993,25.6,21.7,79.0,1011.8,16.1,0.0,49.92645,2012-09-06 18:00:00
5994,22.8,20.6,87.0,1012.1,16.1,0.0,42.7583583333,2012-09-06 19:00:00
5995,21.7,20.0,90.0,1012.7,16.1,0.0,40.341225,2012-09-06 20:00:00
5996,21.7,20.6,93.0,1012.8,12.9,0.0,35.75705,2012-09-06 21:00:00
5997,21.7,20.6,93.0,1012.9,11.3,0.0,31.92295,2012-09-06 22:00:00
5998,21.1,20.0,93.0,1013.0,9.7,0.0,27.92215,2012-09-06 23:00:00
5999,21.1,20.0,93.0,1012.9,9.7,230.0,28.08885,2012-09-07 00:00:00
6000,21.7,20.6,93.0,1012.7,12.9,260.0,28.1722,2012-09-07 01:00:00
6001,20.6,19.4,93.0,1012.6,4.0,0.0,28.5056,2012-09-07 02:00:00
6002,20.33333333333333,19.0,92.0,1012.4,2.266666666666667,31.666666666666668,28.6723,2012-09-07 03:00:00
6003,20.6,18.98,90.2,1012.54,3.6800000000000006,0.0,29.5058,2012-09-07 04:00:00
6004,19.28,18.26,93.8,1012.32,2.64,0.0,36.5905416667,2012-09-07 05:00:00
6005,19.35,18.725,96.25,1012.425,3.1,0.0,46.009,2012-09-07 06:00:00
6006,20.53333333333333,19.33333333333333,92.66666666666669,1013.2666666666668,4.8,93.33333333333331,53.76055,2012-09-07 07:00:00
6007,23.3,20.6,85.0,1013.4,14.5,150.0,56.59445,2012-09-07 08:00:00
6008,25.6,21.1,76.0,1013.6,16.1,0.0,62.8456916667,2012-09-07 09:00:00
6009,28.3,21.7,67.0,1013.4,16.1,0.0,65.1794666667,2012-09-07 10:00:00
6010,28.9,21.1,63.0,1013.3,16.1,230.0,66.096275,2012-09-07 11:00:00
6011,30.0,20.6,57.0,1013.2,16.1,240.0,66.179625,2012-09-07 12:00:00
6012,31.1,21.1,55.0,1012.5,16.1,240.0,65.9295833333,2012-09-07 13:00:00
6013,31.1,20.0,51.0,1012.0,16.1,0.0,65.3461583333,2012-09-07 14:00:00
6014,31.1,20.0,51.0,1012.0,16.1,0.0,62.76235,2012-09-07 15:00:00
6015,29.4,21.1,61.0,1011.7,16.1,0.0,59.59505,2012-09-07 16:00:00
6016,29.4,21.1,61.0,1011.8,16.1,0.0,55.09415,2012-09-07 17:00:00
6017,27.2,20.0,65.0,1011.9,16.1,0.0,46.92585,2012-09-07 18:00:00
6018,25.0,20.0,74.0,1012.1,16.1,180.0,40.0911916667,2012-09-07 19:00:00
6019,23.9,20.0,79.0,1012.4,16.1,0.0,37.4240416667,2012-09-07 20:00:00
6020,22.8,19.4,81.0,1012.1,16.1,0.0,32.58975,2012-09-07 21:00:00
6021,22.2,18.9,81.0,1011.5,16.1,0.0,30.3393,2012-09-07 22:00:00
6022,22.2,19.4,84.0,1010.5,16.1,0.0,30.0059,2012-09-07 23:00:00
6023,21.1,20.0,93.0,1011.5,12.9,0.0,27.75545,2012-09-08 00:00:00
6024,22.1,20.3,89.5,1011.6,12.9,100.0,26.8386,2012-09-08 01:00:00
6025,22.1,21.05,93.5,1010.8,14.5,80.0,26.75525,2012-09-08 02:00:00
6026,22.73333333333333,21.03333333333333,89.66666666666667,1010.3,14.5,0.0,27.0053,2012-09-08 03:00:00
6027,22.2,20.6,91.0,1009.7,16.1,0.0,26.8386,2012-09-08 04:00:00
6028,22.933333333333334,21.03333333333333,88.66666666666667,1009.6333333333332,16.1,83.33333333333333,27.75545,2012-09-08 05:00:00
6029,23.3,21.7,91.0,1008.9,11.3,150.0,34.6734916667,2012-09-08 06:00:00
6030,23.45,22.1,92.0,1008.6,12.1,0.0,37.09065,2012-09-08 07:00:00
6031,23.65,21.55,88.0,1008.15,12.05,90.0,38.757625,2012-09-08 08:00:00
6032,24.2,22.4,90.0,1007.3,16.1,0.0,45.6756,2012-09-08 09:00:00
6033,27.9,23.15,75.0,1006.6,16.1,185.0,46.92585,2012-09-08 10:00:00
6034,28.3,22.8,72.0,1005.5,16.1,0.0,47.09255,2012-09-08 11:00:00
6035,30.0,22.2,63.0,1004.8,16.1,200.0,47.1759,2012-09-08 12:00:00
6036,30.0,22.8,65.0,1003.8,16.1,190.0,45.42555,2012-09-08 13:00:00
6037,30.0,22.2,63.0,1002.9,16.1,180.0,40.6746166667,2012-09-08 14:00:00
6038,,,,,,,38.7576166667,2012-09-08 15:00:00
6039,29.4,20.0,57.0,1002.2,16.1,0.0,38.4242333333,2012-09-08 16:00:00
6040,23.3,18.9,76.0,1004.1,11.3,280.0,36.6739,2012-09-08 17:00:00
6041,21.7,18.3,81.0,1005.6,4.0,260.0,33.3399,2012-09-08 18:00:00
6042,20.2,18.4,89.0,1006.15,10.45,245.0,29.42245,2012-09-08 19:00:00
6043,19.4,17.8,90.0,1007.5,16.1,0.0,29.0057,2012-09-08 20:00:00
6044,19.4,17.8,90.0,1008.0,16.1,290.0,27.6721,2012-09-08 21:00:00
6045,19.4,17.8,90.0,1008.8,16.1,0.0,27.5054,2012-09-08 22:00:00
6046,19.4,17.8,90.0,1008.8,16.1,0.0,27.3387,2012-09-08 23:00:00
6047,18.9,17.2,90.0,1009.2,16.1,310.0,27.3387,2012-09-09 00:00:00
6048,18.9,16.7,87.0,1009.3,16.1,300.0,27.25535,2012-09-09 01:00:00
6049,18.3,16.1,87.0,1008.9,16.1,0.0,27.3387,2012-09-09 02:00:00
6050,18.3,16.1,87.0,1008.9,16.1,0.0,27.3387,2012-09-09 03:00:00
6051,18.3,15.6,84.0,1009.4,16.1,0.0,27.0053,2012-09-09 04:00:00
6052,17.8,15.6,87.0,1010.0,16.1,0.0,27.8388,2012-09-09 05:00:00
6053,17.2,15.0,87.0,1010.3,16.1,320.0,29.08905,2012-09-09 06:00:00
6054,17.8,15.0,84.0,1010.9,16.1,330.0,29.0057,2012-09-09 07:00:00
6055,20.0,14.4,70.0,1011.1,16.1,340.0,31.08945,2012-09-09 08:00:00
6056,21.1,13.9,63.0,1011.5,16.1,20.0,34.0067,2012-09-09 09:00:00
6057,22.8,12.8,53.0,1011.9,16.1,0.0,36.09045,2012-09-09 10:00:00
6058,23.9,12.8,50.0,1011.5,16.1,0.0,35.25695,2012-09-09 11:00:00
6059,23.9,12.2,48.0,1011.0,16.1,360.0,33.75665,2012-09-09 12:00:00
6060,25.0,11.7,43.0,1010.4,16.1,0.0,34.09005,2012-09-09 13:00:00
6061,25.0,11.1,42.0,1009.8,16.1,0.0,33.75665,2012-09-09 14:00:00
6062,25.0,10.0,39.0,1009.5,16.1,260.0,33.3399,2012-09-09 15:00:00
6063,,,,,,,31.58955,2012-09-09 16:00:00
6064,25.0,9.4,37.0,1009.8,16.1,320.0,31.6729,2012-09-09 17:00:00
6065,23.3,11.1,46.0,1010.2,16.1,280.0,30.3393,2012-09-09 18:00:00
6066,21.7,11.7,53.0,1010.7,16.1,0.0,29.8392,2012-09-09 19:00:00
6067,18.3,13.3,73.0,1011.3,16.1,0.0,29.58915,2012-09-09 20:00:00
6068,21.1,12.2,57.0,1011.6,16.1,300.0,28.5056,2012-09-09 21:00:00
6069,19.4,12.2,63.0,1012.1,16.1,330.0,28.6723,2012-09-09 22:00:00
6070,18.3,12.2,68.0,1012.6,16.1,310.0,28.25555,2012-09-09 23:00:00
